antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Queen of Shadows,A Court of Wings and Ruin,0.044372755493334956,0.03865116562176639,0.013634426927993182,0.3072702331961591,7.949830962487713,1.0,0.011919368206326149,1.3877689114093708,0.9148035145586897,0.19649122807017544,0.279418935113315,0.33001306935398506
Throne of Glass,"Heir of Fire,Crown of Midnight",0.09451114922813036,0.048027444253859346,0.028987993138936536,0.30671506352087113,6.386245786880996,1.0,0.024448864188014324,1.3731331890474436,0.9314454615866596,0.2552870090634441,0.2717385261849871,0.45514324604614986
A Darker Shade of Magic,The Raven Boys,0.0781303602058319,0.09348198970840481,0.02392795883361921,0.3062568605927552,3.2761054995518584,1.0,0.01662417730494367,1.3067055496450048,0.7536418324818746,0.16202090592334492,0.23471665037951991,0.2811100816725244
We Were Liars,Fangirl,0.037981617870838154,0.08052833404345973,0.011625783675208473,0.30608974358974356,3.80101919685253,1.0,0.008567187263794579,1.3250584747272083,0.7660068471936279,0.10876993166287016,0.24531632446947552,0.22522930112215828
Clockwork Prince,City of Heavenly Fire,0.03901637348590906,0.03743380607462414,0.011930123561994035,0.3057722308892356,8.168344685006913,1.0,0.010469592203187408,1.3865279332722833,0.9132061679498248,0.18490566037735848,0.27877399653972756,0.31223570894055275
City of Heavenly Fire,Crown of Midnight,0.03743380607462414,0.06494613184003896,0.011443179743137136,0.30569105691056914,4.706840088082231,1.0,0.009011998838540146,1.346740348754979,0.8181704737789569,0.12583668005354753,0.2574663698726559,0.24094299799605307
Red Rising,The Martian,0.036277314504839,0.0847282244811005,0.011077971878994461,0.3053691275167785,3.604101577566921,1.0,0.00800425943205698,1.3176376285247924,0.7497367787268627,0.10077519379844962,0.24106599693909384,0.21805812697678006
"Blue Lily, Lily Blue",Fangirl,0.04169456448962201,0.08052833404345973,0.012721407267636497,0.30510948905109486,3.7888464063646543,1.0,0.009363813450619641,1.3231892671853571,0.7680927130742599,0.1161756531406337,0.24425021816632053,0.23154189494126928
Ruin and Rising,The Raven Boys,0.03591210664069633,0.06701564307018078,0.010956235924280236,0.3050847457627119,4.552440770332056,1.0,0.008549563003749061,1.3425872453380325,0.8094050550329356,0.11912640635340832,0.2551694472948587,0.23428624209116522
Legend,The Fault in Our Stars,0.0377381459614097,0.09191064580923976,0.011504047720494247,0.30483870967741933,3.3166855372783592,1.0,0.00803551035353773,1.3063002310864764,0.7258878389879719,0.09737248840803708,0.23447919842417875,0.2150021362956633
Siege and Storm,Daughter of Smoke & Bone,0.03895550550855195,0.07377198855682025,0.011869255584636923,0.3046875,4.130124535891089,1.0,0.00899543047803488,1.3321032074688428,0.7885967348251217,0.11768255884127941,0.24930741522639152,0.23278929455445546
City of Heavenly Fire,A Court of Mist and Fury,0.03743380607462414,0.07285896889646357,0.011382311765780024,0.3040650406504065,4.173337136880141,1.0,0.008654923253312734,1.3322236778707357,0.7899546127475213,0.11507692307692309,0.24937529890004784,0.23014446685820245
Simon vs. the Homo Sapiens Agenda,Illuminae,0.03524255888976809,0.056911558828900116,0.010712764014851786,0.30397236614853196,5.3411358325713705,1.0,0.008707055051315773,1.3549583311118285,0.8424645110410095,0.13153961136023914,0.261969924064427,0.2461038301330895
The Winner's Curse,Daughter of Smoke & Bone,0.034268671252054295,0.07377198855682025,0.010408424128066224,0.3037300177619893,4.117145595554227,1.0,0.007880356104602238,1.3302713531696688,0.7839792030182603,0.10660847880299251,0.2482736716706133,0.22240956333644019
Siege and Storm,Crooked Kingdom,0.03895550550855195,0.053076876255402035,0.01180838760727981,0.303125,5.711055762614678,1.0,0.009740751061935766,1.3588134511133243,0.8583380181817826,0.1471927162367223,0.26406380568232946,0.26280103211009176
Carry On,Six of Crows,0.03956418528212308,0.07797187899446101,0.011990991539351147,0.303076923076923,3.887002942412778,1.0,0.008906097672019012,1.3229984076238417,0.7733284906399079,0.11361014994232987,0.24414119152566466,0.22843151384134988
Cress,Crown of Midnight,0.0951114922813036,0.09082332761578045,0.02881646655231561,0.30297565374211,3.3358792470566594,1.0,0.020178124328825,1.3043686024244494,0.7738289870966869,0.18340611353711792,0.23334554500830137,0.3101280534999502
"Blue Lily, Lily Blue",A Court of Mist and Fury,0.04169456448962201,0.07285896889646357,0.012599671312922271,0.30218978102189775,4.1475989243180935,1.0,0.009561848335621306,1.3286435278366577,0.7919152085542595,0.12358208955223879,0.24735267282095313,0.23756105592448273
Allegiant,The Fault in Our Stars,0.034512143161482746,0.09191064580923976,0.010408424128066224,0.30158730158730157,3.2813097866077996,1.0,0.007236390761833408,1.3002188480458612,0.7200956937799043,0.08971668415529904,0.23089870485808553,0.20741616734994217
Siege and Storm,Winter,0.03895550550855195,0.06135492117596932,0.011747519629922697,0.30156249999999996,4.915049913194443,1.0,0.009357407660075454,1.3439213656540931,0.8288307889305765,0.1326460481099656,0.25590884589196544,0.24651537698412695
Shatter Me,Throne of Glass,0.03463387911619697,0.0676243228437519,0.010408424128066224,0.30052724077328646,4.444070241822073,1.0,0.008066331505381044,1.3329692469897114,0.8027845991607856,0.11332007952286283,0.2497951454931664,0.22722131615622018
The Winner's Curse,The Dream Thieves,0.034268671252054295,0.0475378903159048,0.010286688173352,0.30017761989342806,6.314491827438066,1.0,0.008657627838100042,1.3610055019089988,0.8714992500057805,0.14382978723404255,0.26524911280861,0.2582834322258434
The 5th Wave,Scarlet,0.04583358694990566,0.07431980035303427,0.013756162882707408,0.300132802124834,4.038396237599425,1.0,0.010349819851126983,1.3226512150553418,0.7885175354016174,0.12929061784897025,0.24394278051741836,0.24261349360950954
Winter,A Court of Thorns and Roses,0.08576329331046312,0.09708404802744425,0.025728987993138937,0.30000000000000004,3.0901060070671384,1.0,0.017402740306394146,1.2898799313893656,0.7398373983739837,0.16375545851528386,0.22473404255319154,0.28250883392226156
Winter,Crown of Midnight,0.08576329331046312,0.09082332761578045,0.025728987993138937,0.30000000000000004,3.3031161473087822,1.0,0.017939680307394474,1.2988238176917422,0.7626641651031895,0.17055144968732236,0.2300726346571079,0.291643059490085
Shadow and Bone,The Raven Boys,0.07924528301886792,0.09348198970840481,0.023756432246998284,0.29978354978354976,3.2068588903451283,1.0,0.016348425515388846,1.2946254119156628,0.747395987453394,0.15947035118019573,0.22757579853133303,0.27695599507526114
Mockingjay,Divergent,0.0695540308747856,0.11149228130360206,0.02084048027444254,0.2996300863131936,2.6874513895475673,1.0,0.013085742698351522,1.268626337786582,0.6748379456565567,0.13008565310492506,0.21174583073473335,0.24327658161813526
Crown of Midnight,Six of Crows,0.09082332761578045,0.10840480274442539,0.02718696397941681,0.29933899905571293,2.7613075387576047,1.0,0.017341279064635805,1.2725058138728482,0.7015718117182563,0.1580259222333001,0.21414897354651913,0.27506506914810963
Heir of Fire,"A Court of Mist and Fury,Crown of Midnight",0.07401372212692968,0.033276157804459694,0.022126929674099485,0.2989571263035921,8.984123950257432,1.0,0.019664037376908344,1.37897962944587,0.959725390271343,0.2598187311178248,0.2748261260379599,0.4819527899559197
Heir of Fire,Winter,0.07401372212692968,0.08576329331046312,0.022126929674099485,0.2989571263035921,3.4858400926998843,1.0,0.0157792691143285,1.3041095502034221,0.7701249198564344,0.16074766355140185,0.23319325447466077,0.2784785631517961
An Ember in the Ashes,Cress,0.06783876500857633,0.0951114922813036,0.020240137221269296,0.29835651074589126,3.1369133591497675,1.0,0.013787891046782921,1.289669927217097,0.730791272332602,0.14182692307692307,0.22460780165833494,0.25558041948475807
An Ember in the Ashes,Crooked Kingdom,0.06783876500857633,0.07427101200686106,0.020240137221269296,0.29835651074589126,4.017132696647912,1.0,0.015201683490786697,1.3193723054100412,0.8057256604462075,0.1660802251935257,0.24206382391116288,0.28543691588102876
A Court of Mist and Fury,Throne of Glass,0.10042881646655231,0.09451114922813036,0.02993138936535163,0.29803586678052946,3.1534466485126798,1.0,0.020439746505476787,1.289936063569172,0.7591246498924648,0.1813929313929314,0.22476777861914882,0.30736639074053695
Shadow and Bone,Cress,0.07924528301886792,0.0951114922813036,0.02358490566037736,0.29761904761904767,3.1291596891236213,1.0,0.016047768536198586,1.2883158414978053,0.7389865871833086,0.15642775881683732,0.22379282487329122,0.2727950963974409
Six of Crows,A Court of Thorns and Roses,0.10840480274442539,0.09708404802744425,0.03224699828473413,0.2974683544303797,3.064029163125643,1.0,0.021722621208688717,1.2852317154203947,0.75553608998551,0.18613861386138614,0.221930187372552,0.3148119157310909
Winter,A Court of Mist and Fury,0.08576329331046312,0.10042881646655231,0.02547169811320755,0.29700000000000004,2.957318531169941,1.0,0.016858592069763954,1.2796176152680623,0.7239436263826508,0.15848452508004268,0.21851654113833544,0.2753146883005978
Cress,Six of Crows,0.0951114922813036,0.10840480274442539,0.028216123499142366,0.29666366095581603,2.736628391412037,1.0,0.01790558093965971,1.267665479174913,0.70128733530206,0.16095890410958905,0.2111483538615636,0.27847423554119916
Heir of Fire,"Queen of Shadows,A Court of Mist and Fury",0.07401372212692968,0.03267581475128645,0.021955403087478557,0.29663962920046344,9.078262667919695,1.0,0.019536944414205813,1.3752895747440521,0.9609718700796518,0.25910931174089064,0.272880403978846,0.4842778198495755
Shadow and Bone,Throne of Glass,0.07924528301886792,0.09451114922813036,0.023499142367066895,0.29653679653679654,3.137585342667012,1.0,0.016009579598045245,1.2871872278664733,0.7399186310877109,0.15639269406392697,0.22311224167636365,0.2725878175061478
Mockingjay,The Fault in Our Stars,0.0695540308747856,0.12547169811320755,0.020497427101200685,0.29469790382244143,2.3487201357277288,1.0,0.01177036473672287,1.2399343580947355,0.6171623322204272,0.11744471744471743,0.19350569369124912,0.22903042832953924
A Court of Mist and Fury,Empire of Storms,0.10042881646655231,0.04922813036020583,0.029588336192109776,0.29461998292058067,5.984789200094025,1.0,0.024644413323173152,1.3478860282665848,0.9258964187464853,0.2464285714285714,0.2580975104504754,0.447832639543914
A Darker Shade of Magic,A Court of Mist and Fury,0.0781303602058319,0.10042881646655231,0.022984562607204117,0.29418221734357847,2.929261019834436,1.0,0.015138023001627003,1.2745090951772484,0.714436122485535,0.14773980154355015,0.2153841790662718,0.2615232179800727
A Darker Shade of Magic,Crooked Kingdom,0.0781303602058319,0.07427101200686106,0.022984562607204117,0.29418221734357847,3.9609291619239317,1.0,0.017181741686256396,1.3115693749016322,0.8108890379250829,0.17760106030483766,0.23755462796239807,0.3018255197572396
Crooked Kingdom,Winter,0.07427101200686106,0.08576329331046312,0.02169811320754717,0.2921478060046189,3.4064434180138567,1.0,0.015328386620337815,1.2915644176070784,0.7631160921636306,0.1568505889646621,0.2257451611645269,0.27257390300230944
Heir of Fire,The Raven Boys,0.07401372212692968,0.09348198970840481,0.021612349914236707,0.29200463499420626,3.1236459119563715,1.0,0.014693399904086333,1.2804010521794544,0.7342023283951596,0.14814814814814814,0.21899470615254918,0.2615986477723325
Illuminae,Winter,0.0797598627787307,0.08576329331046312,0.023241852487135506,0.2913978494623656,3.397698924731183,1.0,0.016401383981240934,1.2901974768152797,0.7668467551404312,0.16335141651597349,0.22492485222618974,0.2811989247311828
Crooked Kingdom,A Court of Thorns and Roses,0.07427101200686106,0.09708404802744425,0.021612349914236707,0.2909930715935335,2.997331461820319,1.0,0.01440181941751572,1.2734938345410967,0.7198325936513819,0.1443298969072165,0.21475866401791419,0.2568039562914664
Shadow and Bone,A Court of Thorns and Roses,0.07924528301886792,0.09708404802744425,0.022984562607204117,0.29004329004329005,2.987548376240956,1.0,0.015291109744651931,1.271790151863783,0.7225348666503548,0.1498881431767338,0.21370675929946448,0.26339620332553193
Scarlet,Throne of Glass,0.10334476843910806,0.09451114922813036,0.02993138936535163,0.28962655601659754,3.064469730629335,1.0,0.02016415653345651,1.2746659639954476,0.751324752418264,0.17824310520939735,0.21548073907496942,0.303161735358571
The Raven Boys,Scarlet,0.09348198970840481,0.10334476843910806,0.02692967409948542,0.2880733944954128,2.787498572461837,1.0,0.017268799519843243,1.2594770649502218,0.7073829911599346,0.15850580514891469,0.20601968243103905,0.27432715367924165
A Court of Thorns and Roses,Queen of Shadows,0.09708404802744425,0.06183533447684391,0.027958833619210977,0.2879858657243816,4.657302627387365,1.0,0.02195560903706798,1.3176208453749538,0.8697193111678818,0.2134905042567125,0.2410563300435405,0.3700678288399994
Throne of Glass,Cress,0.09451114922813036,0.0951114922813036,0.02718696397941681,0.28765880217785844,3.0244379020683767,1.0,0.018197867539108355,1.2703020834471381,0.7392250587561093,0.16737064413938751,0.21278567276976867,0.28675095203572815
Crooked Kingdom,Illuminae,0.07427101200686106,0.0797598627787307,0.021355060034305318,0.28752886836027713,3.6049318334202485,1.0,0.015431214308200618,1.2916174373316356,0.7805764469774595,0.16095669036845509,0.22577694362356304,0.27763540192207403
Heir of Fire,"Queen of Shadows,Throne of Glass",0.07401372212692968,0.029245283018867925,0.021269296740994856,0.287369640787949,9.826187717265354,1.0,0.01910474449011295,1.3622135296824667,0.9700263962211726,0.2594142259414226,0.2659006989652342,0.5073211840303382
Illuminae,Scarlet,0.0797598627787307,0.10334476843910806,0.022898799313893655,0.2870967741935484,2.7780484540222194,1.0,0.014656034764290697,1.2577516822799844,0.6955087594374693,0.1429336188436831,0.2049305009179124,0.2543367688395128
Illuminae,The Raven Boys,0.0797598627787307,0.09348198970840481,0.022898799313893655,0.2870967741935484,3.0711453092630956,1.0,0.015442688642468571,1.2715863492778032,0.7328397750714681,0.15231032515687393,0.21358073671681874,0.2660254513169577
The Fault in Our Stars,Divergent,0.12547169811320755,0.11149228130360206,0.035934819897084046,0.28639781271360215,2.5687680740312318,1.0,0.021945694035405673,1.245102291621485,0.6983288406927677,0.1787542662116041,0.19685313670276072,0.3043527525106472
Cress,Throne of Glass,0.0951114922813036,0.09451114922813036,0.02718696397941681,0.28584310189359785,3.0244379020683763,1.0,0.018197867539108355,1.2679130498813176,0.739715493351057,0.16737064413938751,0.21130238379232344,0.28675095203572815
A Court of Thorns and Roses,A Court of Wings and Ruin,0.09708404802744425,0.05360205831903945,0.027701543739279588,0.2853356890459364,5.32322261484099,1.0,0.022497638935064096,1.324255216295238,0.8994678498499064,0.22524407252440728,0.24485855317404792,0.40106784452296823
Winter,Throne of Glass,0.08576329331046312,0.09451114922813036,0.02444253859348199,0.28500000000000003,3.0155172413793103,1.0,0.016336951181120895,1.26641797310751,0.7310819262038774,0.15685195376995048,0.21037128243985606,0.2718103448275862
Six of Crows,Winter,0.10840480274442539,0.08576329331046312,0.030789022298456262,0.28401898734177217,3.3116613924050635,1.0,0.02149186940442321,1.276900770448149,0.7829077178816365,0.18845144356955382,0.21685378915619732,0.3215094936708861
Illuminae,Cress,0.0797598627787307,0.0951114922813036,0.022641509433962263,0.28387096774193543,2.9846126996131357,1.0,0.015055429860925184,1.2635830513189004,0.7225811234431924,0.14873239436619715,0.2085997046603134,0.26096163355536806
Crown of Midnight,Winter,0.09082332761578045,0.08576329331046312,0.025728987993138937,0.28328611898017,3.3031161473087822,1.0,0.017939680307394474,1.275595088780263,0.7669087821903594,0.17055144968732236,0.21605217141733413,0.291643059490085
